172.17.0.1 - - [15/Apr/2019:15:42:18 +0000] "GET / HTTP/1.0" 200 260 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:19 +0000] "GET /favicon.ico HTTP/1.0" 200 191 "http://petar-coric.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:23 +0000] "GET /wp-admin HTTP/1.0" 301 476 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:23 +0000] "GET /wp-admin/ HTTP/1.0" 302 428 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:23 +0000] "GET /wp-login.php?redirect_to=http%3A%2F%2Fpetar-coric.local%2Fwp-admin%2F&reauth=1 HTTP/1.0" 200 3565 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:24 +0000] "GET /wp-includes/css/dashicons.min.css?ver=5.1.1 HTTP/1.0" 200 28945 "http://petar-coric.local/wp-login.php?redirect_to=http%3A%2F%2Fpetar-coric.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:24 +0000] "GET /wp-admin/css/l10n.min.css?ver=5.1.1 HTTP/1.0" 200 985 "http://petar-coric.local/wp-login.php?redirect_to=http%3A%2F%2Fpetar-coric.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:24 +0000] "GET /wp-admin/css/forms.min.css?ver=5.1.1 HTTP/1.0" 200 5706 "http://petar-coric.local/wp-login.php?redirect_to=http%3A%2F%2Fpetar-coric.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:24 +0000] "GET /wp-admin/css/login.min.css?ver=5.1.1 HTTP/1.0" 200 7091 "http://petar-coric.local/wp-login.php?redirect_to=http%3A%2F%2Fpetar-coric.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:24 +0000] "GET /wp-includes/css/buttons.min.css?ver=5.1.1 HTTP/1.0" 200 1815 "http://petar-coric.local/wp-login.php?redirect_to=http%3A%2F%2Fpetar-coric.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
